               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  19,            0.049241,           0.0057487,           0.0049878,             0.94184,             0.67964,             0.80665,             0.42333,            0.042527,           0.0033597,           0.0018817,           0.0096436,           0.0096436,           0.0096436
                  20,            0.049161,           0.0053626,           0.0050141,              0.8277,             0.68988,             0.78444,             0.40603,             0.04372,           0.0033297,            0.003089,           0.0096238,           0.0096238,           0.0096238
                  21,            0.049538,           0.0056615,           0.0040801,             0.88595,             0.67345,             0.80053,             0.41888,            0.042145,           0.0033298,           0.0022595,            0.009604,            0.009604,            0.009604
                  22,            0.049506,           0.0055689,           0.0048105,             0.91484,              0.6647,             0.78047,             0.40891,            0.042323,           0.0033472,           0.0018473,           0.0095842,           0.0095842,           0.0095842
                  23,             0.04768,           0.0055376,           0.0043771,             0.81884,             0.66938,             0.74452,             0.38377,            0.042299,           0.0033343,           0.0060492,           0.0095644,           0.0095644,           0.0095644
                  24,            0.045767,           0.0057198,            0.004627,             0.61904,             0.49111,             0.56474,             0.24204,            0.045533,            0.003492,            0.032521,           0.0095446,           0.0095446,           0.0095446
                  25,            0.047537,           0.0056164,           0.0047636,             0.89348,             0.65505,             0.78867,             0.45973,            0.038033,           0.0032172,           0.0016384,           0.0095248,           0.0095248,           0.0095248
                  26,            0.045708,           0.0054284,           0.0039685,             0.86155,             0.67375,             0.78938,              0.4524,            0.039281,           0.0033326,           0.0015282,            0.009505,            0.009505,            0.009505
                  27,            0.045772,           0.0054517,            0.004784,             0.93925,             0.70048,             0.84039,             0.43361,            0.036158,           0.0031612,           0.0017429,           0.0094852,           0.0094852,           0.0094852
                  28,            0.045023,           0.0054605,           0.0047816,             0.79856,             0.73216,             0.79669,             0.43301,            0.041971,            0.003521,           0.0017749,           0.0094654,           0.0094654,           0.0094654
                  29,            0.043788,           0.0054281,           0.0042434,             0.91902,             0.69083,             0.80131,             0.46877,            0.039287,             0.00315,            0.001309,           0.0094456,           0.0094456,           0.0094456
                  30,             0.04354,            0.005568,            0.004907,             0.92093,             0.72686,             0.81317,             0.47387,            0.038098,           0.0032171,           0.0015428,           0.0094258,           0.0094258,           0.0094258
                  31,            0.043143,           0.0054241,           0.0036608,             0.88705,             0.73811,             0.82186,             0.47656,            0.037851,           0.0031172,           0.0039429,            0.009406,            0.009406,            0.009406
                  32,            0.043279,           0.0054197,           0.0037207,               0.894,             0.76167,             0.84691,             0.46883,            0.035882,           0.0031456,           0.0011884,           0.0093862,           0.0093862,           0.0093862
                  33,            0.041975,           0.0052851,           0.0038867,             0.92732,             0.75275,             0.83134,             0.48073,            0.037187,           0.0031738,           0.0015269,           0.0093664,           0.0093664,           0.0093664
                  34,            0.042089,             0.00535,           0.0039017,             0.90593,             0.72975,             0.83457,              0.5223,            0.034817,           0.0029991,           0.0016008,           0.0093466,           0.0093466,           0.0093466
                  35,            0.041161,           0.0052808,           0.0033709,             0.78913,              0.7434,             0.78515,             0.45016,            0.038025,           0.0030452,           0.0094502,           0.0093268,           0.0093268,           0.0093268
                  36,            0.041908,              0.0053,           0.0040573,             0.88288,             0.76999,             0.83207,             0.48544,            0.034031,           0.0031483,           0.0037107,            0.009307,            0.009307,            0.009307
                  37,            0.042509,           0.0053167,           0.0042343,             0.87018,             0.69472,             0.79609,             0.46846,             0.03649,           0.0031332,           0.0023791,           0.0092872,           0.0092872,           0.0092872
                  38,            0.040435,           0.0054936,           0.0043067,             0.90493,             0.74917,             0.84707,             0.50966,            0.034522,            0.002927,           0.0014164,           0.0092674,           0.0092674,           0.0092674
                  39,            0.041477,           0.0049719,           0.0034594,             0.95379,             0.75056,             0.84669,             0.52482,            0.030999,           0.0028083,           0.0018207,           0.0092476,           0.0092476,           0.0092476
                  40,            0.039943,           0.0053335,           0.0039564,             0.87773,             0.71632,             0.80439,             0.49933,            0.034235,            0.002968,           0.0011789,           0.0092278,           0.0092278,           0.0092278
                  41,            0.040538,           0.0050102,           0.0037802,             0.94634,             0.73294,             0.84621,              0.5294,            0.034072,           0.0028071,           0.0011691,            0.009208,            0.009208,            0.009208
                  42,            0.039779,           0.0050782,           0.0033039,             0.96401,             0.70796,             0.83409,              0.5036,            0.034484,           0.0028408,           0.0018504,           0.0091882,           0.0091882,           0.0091882
                  43,            0.038417,           0.0052008,           0.0030612,             0.94293,             0.80089,             0.87046,             0.56883,            0.029854,           0.0028906,           0.0011144,           0.0091684,           0.0091684,           0.0091684
                  44,            0.039219,           0.0050564,             0.00312,             0.93854,             0.73372,             0.85532,             0.50025,            0.032767,           0.0028897,           0.0011876,           0.0091486,           0.0091486,           0.0091486
                  45,            0.039077,              0.0049,           0.0026703,             0.89179,             0.77061,              0.8625,              0.5358,            0.031077,           0.0030245,           0.0011669,           0.0091288,           0.0091288,           0.0091288
                  46,            0.039365,           0.0048978,           0.0033391,             0.83927,             0.76796,             0.83429,             0.54164,            0.032946,           0.0028911,           0.0012601,            0.009109,            0.009109,            0.009109
                  47,            0.038544,           0.0050282,           0.0031669,             0.89091,             0.73048,             0.81984,             0.53724,            0.032957,           0.0030024,           0.0011248,           0.0090892,           0.0090892,           0.0090892
                  48,            0.037997,           0.0049707,           0.0028209,             0.90155,             0.78211,             0.85136,             0.51591,            0.033605,           0.0028705,           0.0013218,           0.0090694,           0.0090694,           0.0090694
                  49,            0.038077,            0.004989,           0.0034116,             0.91248,             0.73579,             0.81858,             0.50731,            0.034916,           0.0030118,           0.0010111,           0.0090496,           0.0090496,           0.0090496
                  50,            0.037806,           0.0049219,           0.0030736,              0.8612,             0.71448,             0.79548,             0.50291,            0.035218,           0.0028638,           0.0012317,           0.0090298,           0.0090298,           0.0090298
                  51,             0.03652,           0.0049543,           0.0029672,             0.76544,             0.80145,             0.77986,             0.53098,            0.034426,           0.0028214,            0.001539,             0.00901,             0.00901,             0.00901
                  52,            0.036382,           0.0049281,           0.0035399,               0.941,             0.77157,             0.86328,             0.55426,            0.030825,           0.0028272,            0.001151,           0.0089902,           0.0089902,           0.0089902
                  53,            0.036692,           0.0048201,           0.0025829,             0.95408,             0.75969,             0.87891,             0.56033,            0.029158,           0.0028746,           0.0014612,           0.0089704,           0.0089704,           0.0089704
                  54,            0.037763,           0.0047704,           0.0031175,             0.90972,             0.78187,              0.8543,             0.54861,            0.029883,           0.0028464,           0.0014215,           0.0089506,           0.0089506,           0.0089506
                  55,            0.036735,            0.004861,           0.0037672,             0.89343,             0.76852,             0.86366,             0.54574,            0.029871,            0.002685,           0.0018565,           0.0089308,           0.0089308,           0.0089308
                  56,            0.036143,           0.0049736,           0.0028495,             0.92244,              0.7735,             0.84339,             0.56299,            0.028056,           0.0028184,          0.00091169,            0.008911,            0.008911,            0.008911
                  57,            0.035058,           0.0049812,           0.0029383,             0.86355,             0.81776,             0.86269,             0.58497,            0.028784,           0.0028216,           0.0010364,           0.0088912,           0.0088912,           0.0088912
                  58,            0.035672,           0.0048448,           0.0021747,             0.91777,             0.74895,             0.85079,             0.53515,            0.030374,            0.002643,           0.0010402,           0.0088714,           0.0088714,           0.0088714
                  59,            0.034596,           0.0049061,           0.0023505,             0.94851,             0.75306,              0.8472,             0.56563,            0.027985,           0.0026462,           0.0014136,           0.0088516,           0.0088516,           0.0088516
                  60,            0.035251,           0.0048648,           0.0029833,             0.93937,             0.79136,             0.86846,             0.57979,            0.028829,            0.002783,            0.001105,           0.0088318,           0.0088318,           0.0088318
                  61,            0.035572,           0.0047542,              0.0027,             0.77143,             0.82581,             0.83554,             0.55115,            0.030762,           0.0027687,           0.0010474,            0.008812,            0.008812,            0.008812
                  62,            0.035347,           0.0048222,           0.0029164,              0.9072,             0.76383,             0.85449,             0.54936,            0.031717,           0.0027468,           0.0010757,           0.0087922,           0.0087922,           0.0087922
                  63,            0.035456,           0.0048277,            0.002957,             0.92926,             0.78728,              0.8671,             0.57408,            0.029799,            0.002738,           0.0010527,           0.0087724,           0.0087724,           0.0087724
                  64,            0.034846,            0.004683,           0.0025078,              0.8343,             0.79182,             0.83878,             0.52382,            0.035997,           0.0029302,          0.00096877,           0.0087526,           0.0087526,           0.0087526
                  65,            0.034811,           0.0048064,           0.0027766,             0.94804,             0.78407,             0.86286,             0.59873,             0.02752,           0.0026828,           0.0011928,           0.0087328,           0.0087328,           0.0087328
                  66,            0.034924,           0.0047092,           0.0026279,             0.94101,             0.75775,             0.85456,             0.60207,            0.027607,           0.0027191,           0.0015637,            0.008713,            0.008713,            0.008713
                  67,            0.033627,           0.0048847,           0.0028745,             0.94012,             0.75209,             0.84188,             0.56116,            0.029372,           0.0027484,           0.0010273,           0.0086932,           0.0086932,           0.0086932
                  68,            0.034741,           0.0047716,           0.0025579,             0.95187,             0.79959,             0.87099,             0.56732,            0.027129,            0.002828,           0.0010846,           0.0086734,           0.0086734,           0.0086734
                  69,            0.033413,           0.0050191,           0.0029695,             0.93124,             0.79631,             0.87964,             0.59542,            0.025733,           0.0027244,          0.00094801,           0.0086536,           0.0086536,           0.0086536
                  70,            0.033596,           0.0048161,           0.0021209,               0.891,             0.75984,             0.84856,              0.5976,            0.030277,           0.0028735,            0.000785,           0.0086338,           0.0086338,           0.0086338
                  71,            0.033387,           0.0046027,           0.0022227,             0.87404,             0.81898,             0.86051,             0.58274,            0.028347,           0.0026882,          0.00089276,            0.008614,            0.008614,            0.008614
                  72,            0.033171,           0.0046022,           0.0028008,             0.87936,             0.70966,             0.79998,             0.54388,            0.030596,           0.0025899,            0.001924,           0.0085942,           0.0085942,           0.0085942
                  73,            0.033193,           0.0046625,           0.0026388,             0.95293,             0.81762,             0.90292,             0.59661,            0.024564,            0.002505,          0.00095575,           0.0085744,           0.0085744,           0.0085744
                  74,            0.032226,           0.0046683,           0.0028897,               0.907,             0.76588,             0.83367,             0.56989,             0.02724,           0.0025945,          0.00090301,           0.0085546,           0.0085546,           0.0085546
                  75,            0.031096,           0.0045445,           0.0021645,             0.88718,             0.81601,             0.87444,              0.5996,            0.026803,           0.0025701,           0.0008318,           0.0085348,           0.0085348,           0.0085348
                  76,            0.033248,           0.0046503,           0.0024736,             0.91136,             0.76197,             0.83779,             0.58947,            0.029708,           0.0026971,           0.0011802,            0.008515,            0.008515,            0.008515
                  77,            0.032213,            0.004722,           0.0029646,              0.9031,             0.73737,             0.83701,             0.61339,            0.025675,           0.0025925,           0.0024476,           0.0084952,           0.0084952,           0.0084952
                  78,            0.031878,           0.0045261,            0.002935,             0.96295,             0.79398,             0.88823,             0.65274,            0.022655,           0.0024221,          0.00082514,           0.0084754,           0.0084754,           0.0084754
                  79,            0.031403,           0.0046613,           0.0023084,             0.94997,             0.81102,              0.8639,             0.60569,            0.026004,           0.0024869,          0.00081943,           0.0084556,           0.0084556,           0.0084556
                  80,            0.032218,           0.0043237,           0.0023669,             0.94662,             0.79037,             0.86473,             0.59364,            0.027302,           0.0026287,          0.00079387,           0.0084358,           0.0084358,           0.0084358
                  81,            0.032938,           0.0046408,           0.0026746,             0.92856,             0.83072,             0.86841,             0.64573,            0.023424,           0.0024484,          0.00092175,            0.008416,            0.008416,            0.008416
                  82,            0.033028,            0.004531,            0.002369,             0.88768,             0.74079,             0.81258,             0.56322,            0.034261,           0.0027646,          0.00094109,           0.0083962,           0.0083962,           0.0083962
                  83,            0.031744,            0.004821,           0.0021467,             0.92294,             0.76059,             0.85069,             0.61629,             0.02459,           0.0025145,          0.00099814,           0.0083764,           0.0083764,           0.0083764
                  84,            0.031995,           0.0044991,           0.0018628,              0.9089,             0.79949,             0.83844,             0.60441,             0.02834,           0.0025049,           0.0023773,           0.0083566,           0.0083566,           0.0083566
                  85,            0.032208,            0.004747,           0.0023597,             0.89228,             0.78827,             0.85763,             0.57915,            0.029308,            0.002634,           0.0048644,           0.0083368,           0.0083368,           0.0083368
                  86,            0.030123,           0.0044721,           0.0021235,             0.89944,             0.75965,             0.84541,             0.60682,            0.026693,           0.0024747,           0.0049573,            0.008317,            0.008317,            0.008317
                  87,             0.03046,           0.0044347,           0.0020503,             0.97614,             0.79657,             0.87686,             0.63661,            0.023078,           0.0025098,          0.00083132,           0.0082972,           0.0082972,           0.0082972
                  88,            0.031041,           0.0045017,           0.0025142,             0.90893,             0.76054,             0.85485,             0.63265,            0.029588,           0.0027417,           0.0023885,           0.0082774,           0.0082774,           0.0082774
                  89,            0.030292,           0.0044436,           0.0021015,             0.85334,             0.74866,             0.80544,             0.56977,             0.03044,           0.0025429,          0.00088553,           0.0082576,           0.0082576,           0.0082576
                  90,            0.031056,           0.0044605,           0.0024531,              0.9254,             0.75562,             0.84849,             0.65167,              0.0232,           0.0025018,           0.0014586,           0.0082378,           0.0082378,           0.0082378
                  91,            0.029731,           0.0045214,            0.002609,             0.89949,             0.81431,             0.86619,             0.64419,            0.023624,           0.0024378,          0.00092782,            0.008218,            0.008218,            0.008218
                  92,            0.030209,           0.0045336,           0.0024272,             0.91745,             0.76027,             0.83059,             0.59034,            0.027708,           0.0025205,           0.0008136,           0.0081982,           0.0081982,           0.0081982
                  93,             0.03068,           0.0044768,           0.0024416,             0.91158,             0.82035,             0.87976,             0.65761,            0.023799,           0.0023113,          0.00096137,           0.0081784,           0.0081784,           0.0081784
                  94,            0.029957,           0.0043591,           0.0026511,             0.89262,             0.75178,             0.84214,             0.59704,            0.032937,           0.0025776,          0.00083667,           0.0081586,           0.0081586,           0.0081586
                  95,            0.030419,           0.0043048,           0.0020589,             0.91098,              0.8306,             0.89249,              0.6267,            0.025297,           0.0024573,          0.00078444,           0.0081388,           0.0081388,           0.0081388
                  96,            0.030386,           0.0043415,            0.002809,             0.94636,              0.8354,             0.90038,             0.62197,            0.024466,           0.0024364,          0.00088669,            0.008119,            0.008119,            0.008119
                  97,            0.030864,           0.0044463,           0.0023375,             0.89498,              0.7504,             0.85262,              0.6257,            0.028938,           0.0026102,          0.00072301,           0.0080992,           0.0080992,           0.0080992
                  98,            0.030196,           0.0044097,           0.0021034,             0.96855,             0.83772,             0.89818,             0.65678,             0.02408,            0.002543,          0.00073886,           0.0080794,           0.0080794,           0.0080794
                  99,            0.029302,           0.0043427,            0.001975,             0.95173,              0.7679,              0.8874,             0.64435,             0.02385,           0.0024414,          0.00085253,           0.0080596,           0.0080596,           0.0080596
                 100,            0.029671,           0.0042834,           0.0018621,             0.95237,              0.7834,             0.87818,             0.64007,            0.023769,           0.0025087,          0.00079881,           0.0080398,           0.0080398,           0.0080398
                 101,            0.029174,           0.0045084,           0.0013376,              0.8653,             0.82494,             0.86737,             0.61329,            0.028568,           0.0025351,          0.00069377,             0.00802,             0.00802,             0.00802
                 102,            0.029313,             0.00446,            0.001682,               0.913,             0.79608,             0.86288,             0.65769,            0.024617,           0.0024076,          0.00076145,           0.0080002,           0.0080002,           0.0080002
                 103,            0.028709,           0.0043097,           0.0021279,             0.92695,             0.82931,             0.88485,              0.6301,             0.02393,           0.0024219,          0.00083571,           0.0079804,           0.0079804,           0.0079804
                 104,            0.028701,           0.0041384,           0.0018824,             0.92921,             0.80296,             0.88532,             0.67168,            0.025296,           0.0025562,          0.00084614,           0.0079606,           0.0079606,           0.0079606
                 105,            0.028354,           0.0043161,           0.0020991,             0.95043,             0.81258,               0.896,             0.69235,            0.019515,           0.0023985,           0.0013613,           0.0079408,           0.0079408,           0.0079408
                 106,            0.028814,           0.0044314,            0.002228,             0.88112,             0.76811,             0.85476,             0.61493,            0.023207,            0.002402,           0.0017131,            0.007921,            0.007921,            0.007921
                 107,            0.028595,           0.0042532,           0.0021069,             0.90784,             0.78652,             0.85304,             0.62428,            0.022684,           0.0024288,           0.0009332,           0.0079012,           0.0079012,           0.0079012
                 108,            0.027844,            0.004249,           0.0020732,             0.96807,             0.81424,             0.89275,             0.67258,            0.020424,            0.002226,          0.00091927,           0.0078814,           0.0078814,           0.0078814
                 109,            0.027732,           0.0043252,           0.0024226,             0.94273,              0.8502,             0.90496,             0.66694,            0.019996,           0.0022672,          0.00086794,           0.0078616,           0.0078616,           0.0078616
                 110,            0.028345,           0.0041305,           0.0022394,             0.94173,             0.88941,             0.90751,             0.68773,            0.019549,           0.0022322,          0.00078326,           0.0078418,           0.0078418,           0.0078418
                 111,            0.028717,           0.0042993,           0.0017915,             0.92147,             0.78996,             0.87361,             0.61894,            0.025643,           0.0024312,          0.00080075,            0.007822,            0.007822,            0.007822
                 112,            0.028646,            0.004214,           0.0020002,             0.93485,             0.81816,             0.87839,             0.66453,            0.022737,           0.0023177,          0.00088431,           0.0078022,           0.0078022,           0.0078022
                 113,             0.02717,            0.004208,           0.0017061,             0.99364,             0.84283,             0.91114,             0.69411,             0.01923,            0.002159,          0.00079507,           0.0077824,           0.0077824,           0.0077824
                 114,            0.028013,           0.0042631,           0.0016513,             0.96766,             0.84574,             0.91738,             0.72456,            0.018664,           0.0022386,          0.00084968,           0.0077626,           0.0077626,           0.0077626
                 115,             0.02774,           0.0040269,           0.0017198,             0.93149,             0.80612,             0.87865,              0.6613,            0.021662,           0.0023134,          0.00079091,           0.0077428,           0.0077428,           0.0077428
                 116,            0.027583,           0.0042376,           0.0020889,             0.96304,             0.77853,             0.88835,             0.63696,            0.023375,           0.0024073,           0.0008767,            0.007723,            0.007723,            0.007723
                 117,            0.027565,           0.0042618,           0.0017658,              0.9468,              0.8549,             0.91052,             0.68241,            0.020525,             0.00226,          0.00068298,           0.0077032,           0.0077032,           0.0077032
                 118,            0.026754,           0.0042955,           0.0021788,             0.81871,             0.83703,             0.87129,             0.59946,            0.025129,           0.0023412,          0.00083231,           0.0076834,           0.0076834,           0.0076834
                 119,            0.028237,           0.0042879,           0.0023845,             0.89652,             0.81455,             0.86061,             0.63139,            0.023878,           0.0022847,          0.00074516,           0.0076636,           0.0076636,           0.0076636
                 120,            0.027335,           0.0043248,            0.001733,             0.91473,             0.79112,             0.84557,             0.65605,            0.021711,           0.0022131,          0.00071161,           0.0076438,           0.0076438,           0.0076438
                 121,            0.027979,           0.0043233,           0.0018721,             0.91564,             0.81845,             0.88754,             0.69268,            0.021502,           0.0023492,          0.00073857,            0.007624,            0.007624,            0.007624
                 122,            0.028076,           0.0042336,            0.002037,             0.93426,             0.78937,             0.88633,             0.68419,            0.021277,           0.0022551,          0.00076396,           0.0076042,           0.0076042,           0.0076042
                 123,            0.027948,           0.0042393,           0.0019245,              0.9398,             0.85276,             0.90756,             0.69604,            0.020583,           0.0021663,          0.00079394,           0.0075844,           0.0075844,           0.0075844
                 124,            0.026641,           0.0041652,           0.0020948,             0.97413,             0.81802,             0.90419,             0.72237,            0.021903,           0.0022436,          0.00065489,           0.0075646,           0.0075646,           0.0075646
                 125,            0.027535,            0.004231,           0.0020705,             0.94315,             0.80956,             0.88628,             0.67015,            0.026397,           0.0024872,          0.00069279,           0.0075448,           0.0075448,           0.0075448
                 126,            0.027556,           0.0042832,           0.0022652,             0.90803,             0.73935,             0.84978,             0.62628,            0.030696,           0.0025189,          0.00084237,            0.007525,            0.007525,            0.007525
                 127,            0.027634,           0.0041328,            0.002089,             0.87773,             0.78396,             0.86469,             0.66057,            0.023854,           0.0023548,          0.00081483,           0.0075052,           0.0075052,           0.0075052
                 128,            0.026767,            0.004144,           0.0018315,             0.91637,             0.82689,             0.89917,              0.6898,            0.020981,           0.0021556,          0.00067031,           0.0074854,           0.0074854,           0.0074854
                 129,            0.025945,           0.0042088,           0.0018141,             0.95779,              0.7935,             0.89928,             0.69912,            0.020115,           0.0021875,           0.0007183,           0.0074656,           0.0074656,           0.0074656
                 130,            0.027465,           0.0041965,           0.0020957,             0.94139,             0.78208,              0.8835,             0.67098,             0.02007,           0.0022124,          0.00087628,           0.0074458,           0.0074458,           0.0074458
                 131,            0.027098,           0.0041864,           0.0017302,             0.89494,             0.85716,             0.89057,             0.66733,            0.024569,           0.0023303,          0.00071259,            0.007426,            0.007426,            0.007426
                 132,            0.026165,           0.0040807,           0.0019168,             0.88882,             0.76303,             0.84845,             0.68483,            0.027424,           0.0023941,          0.00064523,           0.0074062,           0.0074062,           0.0074062
                 133,            0.026736,           0.0041045,           0.0018074,              0.9325,             0.86627,             0.90377,             0.69861,            0.019991,           0.0021427,          0.00073831,           0.0073864,           0.0073864,           0.0073864
                 134,            0.027185,           0.0043013,           0.0014686,             0.97467,             0.85588,             0.91931,             0.71911,            0.018193,           0.0020916,          0.00066425,           0.0073666,           0.0073666,           0.0073666
                 135,            0.026832,           0.0042191,            0.001778,             0.84038,             0.88428,             0.90352,             0.70348,            0.019547,           0.0022327,          0.00076494,           0.0073468,           0.0073468,           0.0073468
                 136,            0.026422,           0.0040664,           0.0016679,             0.92658,             0.80971,             0.89289,              0.6609,            0.023061,           0.0023522,          0.00065551,            0.007327,            0.007327,            0.007327
                 137,            0.025426,            0.004143,           0.0014727,             0.95465,             0.78649,             0.87288,              0.6866,            0.028121,           0.0023112,          0.00064727,           0.0073072,           0.0073072,           0.0073072
                 138,            0.026365,           0.0039582,           0.0022895,              0.9617,              0.8496,             0.90023,              0.7084,            0.019612,           0.0021782,           0.0006626,           0.0072874,           0.0072874,           0.0072874
                 139,            0.026319,           0.0041708,           0.0016394,             0.96043,              0.8532,             0.92696,             0.71895,            0.018975,           0.0021784,          0.00066863,           0.0072676,           0.0072676,           0.0072676
                 140,            0.025553,           0.0040429,           0.0021589,             0.94988,             0.82912,             0.89431,             0.68945,            0.020458,            0.002254,          0.00078301,           0.0072478,           0.0072478,           0.0072478
                 141,             0.02627,           0.0042644,           0.0018006,              0.9274,             0.76192,              0.8373,             0.65485,            0.027386,             0.00241,          0.00065882,            0.007228,            0.007228,            0.007228
                 142,            0.026554,           0.0041164,           0.0015872,             0.94733,             0.81924,             0.90036,             0.71446,             0.02466,           0.0023071,           0.0006668,           0.0072082,           0.0072082,           0.0072082
                 143,            0.027477,           0.0039725,           0.0019447,              0.9646,             0.81997,             0.89972,             0.67133,            0.021024,           0.0023622,          0.00068449,           0.0071884,           0.0071884,           0.0071884
                 144,            0.026222,           0.0041366,           0.0019103,             0.89994,              0.7312,             0.80293,             0.62685,            0.023804,            0.002382,          0.00061091,           0.0071686,           0.0071686,           0.0071686
                 145,            0.025747,           0.0040347,            0.002313,             0.95246,             0.76674,             0.88038,             0.66163,             0.02427,           0.0021986,            0.000644,           0.0071488,           0.0071488,           0.0071488
                 146,            0.026117,            0.003992,           0.0018917,             0.94933,             0.85584,             0.90221,             0.68823,            0.026117,           0.0023231,          0.00068398,            0.007129,            0.007129,            0.007129
                 147,            0.025728,           0.0042195,           0.0017159,             0.90098,             0.89377,             0.91498,              0.7112,            0.024733,            0.002284,          0.00069238,           0.0071092,           0.0071092,           0.0071092
                 148,            0.025676,           0.0040538,           0.0017554,             0.98471,             0.80061,             0.91059,              0.6769,            0.019553,            0.002118,          0.00074928,           0.0070894,           0.0070894,           0.0070894
                 149,            0.025426,           0.0040224,           0.0014907,             0.91857,             0.81102,              0.8995,             0.69032,            0.023567,           0.0023893,           0.0006087,           0.0070696,           0.0070696,           0.0070696
                 150,            0.025841,           0.0040949,            0.001896,             0.98751,             0.81691,             0.90399,             0.72675,            0.017581,           0.0021377,          0.00075633,           0.0070498,           0.0070498,           0.0070498
                 151,            0.025809,           0.0041482,           0.0015919,             0.92643,             0.82403,             0.88599,             0.67793,            0.020611,           0.0021385,           0.0006536,             0.00703,             0.00703,             0.00703
                 152,            0.024075,           0.0039626,           0.0016665,             0.90998,             0.84457,             0.87584,             0.67131,            0.019386,           0.0021137,           0.0007114,           0.0070102,           0.0070102,           0.0070102
                 153,               0.024,            0.003958,           0.0013502,             0.98237,             0.82195,             0.90232,              0.7276,            0.017124,           0.0020298,          0.00056898,           0.0069904,           0.0069904,           0.0069904
                 154,            0.025496,           0.0039969,           0.0018291,             0.92667,              0.8034,              0.8551,             0.66378,            0.019626,           0.0020737,          0.00098201,           0.0069706,           0.0069706,           0.0069706
                 155,            0.025355,           0.0038562,           0.0020853,             0.93384,             0.84772,             0.90546,             0.68559,            0.020183,           0.0021607,          0.00080664,           0.0069508,           0.0069508,           0.0069508
