               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  24,            0.044359,           0.0079237,            0.013533,             0.80275,              0.8828,             0.86829,             0.47816,            0.043728,           0.0048242,            0.010583,           0.0095446,           0.0095446,           0.0095446
                  25,            0.046485,           0.0081115,             0.01298,             0.83723,             0.88753,             0.85769,             0.38007,            0.049415,           0.0047694,           0.0099589,           0.0095248,           0.0095248,           0.0095248
                  26,            0.045984,             0.00748,            0.012876,             0.80646,             0.85835,             0.87658,             0.47911,            0.039618,           0.0047503,            0.013737,            0.009505,            0.009505,            0.009505
                  27,            0.043643,           0.0072377,            0.012526,             0.86859,             0.89146,             0.86874,             0.46542,            0.041422,           0.0045948,            0.010747,           0.0094852,           0.0094852,           0.0094852
                  28,            0.046791,           0.0077485,             0.01052,             0.97298,             0.88704,             0.90736,             0.50116,             0.03952,           0.0047277,            0.010595,           0.0094654,           0.0094654,           0.0094654
                  29,            0.042107,           0.0070829,            0.011538,             0.89332,             0.85038,             0.88393,              0.5078,            0.040085,           0.0046228,            0.011485,           0.0094456,           0.0094456,           0.0094456
                  30,            0.041056,           0.0074194,           0.0090077,             0.89018,             0.88152,             0.87625,             0.45473,            0.038264,           0.0046261,            0.010325,           0.0094258,           0.0094258,           0.0094258
                  31,            0.043614,           0.0076795,           0.0096321,             0.88218,             0.87592,             0.89551,             0.52058,            0.037739,           0.0045269,           0.0097005,            0.009406,            0.009406,            0.009406
                  32,            0.043569,           0.0073197,           0.0085289,             0.97753,              0.8972,             0.89939,             0.52931,            0.037169,            0.004474,            0.009667,           0.0093862,           0.0093862,           0.0093862
                  33,            0.041079,           0.0081089,            0.009889,             0.93191,             0.88178,             0.90152,              0.4902,            0.039113,            0.004998,           0.0092731,           0.0093664,           0.0093664,           0.0093664
                  34,            0.042166,            0.007803,           0.0097301,             0.95903,             0.88339,             0.90729,             0.51902,            0.038263,           0.0044831,           0.0076533,           0.0093466,           0.0093466,           0.0093466
                  35,            0.044263,           0.0080949,            0.010267,             0.94059,             0.88333,             0.89382,             0.50382,            0.039437,           0.0046009,            0.011891,           0.0093268,           0.0093268,           0.0093268
                  36,            0.042297,            0.007758,           0.0089643,             0.89418,             0.87702,             0.86279,             0.45475,            0.039681,           0.0049696,            0.014738,            0.009307,            0.009307,            0.009307
                  37,            0.040954,           0.0068716,           0.0075572,             0.87614,             0.86532,             0.87397,             0.48272,            0.038179,           0.0046464,            0.014563,           0.0092872,           0.0092872,           0.0092872
                  38,             0.04155,           0.0070794,           0.0065504,             0.92975,             0.89623,              0.9048,              0.5066,            0.040379,            0.004443,           0.0087728,           0.0092674,           0.0092674,           0.0092674
                  39,            0.042486,           0.0069002,           0.0083268,             0.96633,             0.87815,             0.90507,             0.48988,            0.038057,           0.0045731,           0.0087948,           0.0092476,           0.0092476,           0.0092476
                  40,            0.042303,           0.0072929,           0.0091102,             0.95234,             0.89068,             0.90529,             0.50204,            0.037942,           0.0045541,            0.009772,           0.0092278,           0.0092278,           0.0092278
                  41,            0.039072,            0.006971,           0.0078564,             0.93073,             0.84229,             0.87787,             0.47815,            0.036148,           0.0044684,            0.011648,            0.009208,            0.009208,            0.009208
                  42,            0.037783,           0.0068556,           0.0074957,             0.93986,             0.90775,             0.88983,             0.49309,            0.039017,           0.0042188,           0.0078628,           0.0091882,           0.0091882,           0.0091882
                  43,            0.039603,           0.0072184,           0.0070937,             0.89001,             0.90638,             0.89471,             0.53495,            0.037196,           0.0042673,            0.009634,           0.0091684,           0.0091684,           0.0091684
                  44,            0.042687,            0.007646,           0.0079499,             0.95693,             0.86968,             0.90633,             0.49152,            0.038477,           0.0041799,           0.0092817,           0.0091486,           0.0091486,           0.0091486
                  45,            0.041402,           0.0071879,           0.0078926,             0.97531,             0.90775,             0.90901,             0.51166,            0.037539,           0.0041981,           0.0072564,           0.0091288,           0.0091288,           0.0091288
                  46,            0.038329,           0.0070168,           0.0075705,             0.88694,             0.89795,             0.88006,             0.52499,            0.039584,           0.0043351,            0.007591,            0.009109,            0.009109,            0.009109
                  47,            0.039627,           0.0073447,           0.0062792,             0.96471,             0.86537,             0.90296,             0.54257,            0.035967,           0.0043369,            0.010469,           0.0090892,           0.0090892,           0.0090892
                  48,            0.039272,           0.0071277,           0.0058645,             0.88348,             0.83873,              0.8603,             0.44394,            0.036979,            0.004456,            0.012485,           0.0090694,           0.0090694,           0.0090694
                  49,            0.040297,           0.0066288,           0.0063002,             0.98475,             0.90662,             0.90894,             0.54144,            0.036435,           0.0045973,           0.0096088,           0.0090496,           0.0090496,           0.0090496
                  50,            0.038986,           0.0069194,           0.0078432,             0.98255,             0.88986,             0.90736,             0.53982,            0.036113,           0.0044634,            0.010695,           0.0090298,           0.0090298,           0.0090298
                  51,            0.038958,           0.0066131,           0.0056944,             0.98044,             0.89909,             0.90716,             0.52285,            0.038817,           0.0046152,           0.0091116,             0.00901,             0.00901,             0.00901
                  52,            0.040116,           0.0066602,           0.0055694,             0.96049,             0.88513,             0.90689,             0.53078,             0.03664,           0.0045634,           0.0097841,           0.0089902,           0.0089902,           0.0089902
                  53,            0.038395,           0.0070404,           0.0060267,              0.9463,             0.85775,             0.87576,              0.5089,            0.036759,           0.0045897,            0.011619,           0.0089704,           0.0089704,           0.0089704
                  54,            0.039171,           0.0072249,           0.0061342,             0.94115,              0.8907,             0.90336,             0.57543,            0.035414,           0.0044718,           0.0085729,           0.0089506,           0.0089506,           0.0089506
                  55,            0.036224,           0.0072731,           0.0062224,             0.89681,             0.81155,             0.81544,             0.53036,             0.03335,           0.0044767,            0.016748,           0.0089308,           0.0089308,           0.0089308
                  56,            0.034744,           0.0067636,           0.0062024,             0.93755,             0.88386,             0.89986,             0.52954,            0.038385,           0.0045306,           0.0084266,            0.008911,            0.008911,            0.008911
                  57,            0.036721,           0.0072132,           0.0079714,             0.91757,             0.86855,              0.9014,             0.50021,            0.039609,           0.0042571,            0.012488,           0.0088912,           0.0088912,           0.0088912
                  58,            0.038035,           0.0063893,           0.0063947,             0.90173,             0.83882,             0.87869,             0.46718,            0.036529,           0.0041631,            0.013175,           0.0088714,           0.0088714,           0.0088714
                  59,            0.036549,           0.0067245,           0.0062782,             0.95877,             0.89841,             0.90728,             0.50859,             0.03596,             0.00417,           0.0082426,           0.0088516,           0.0088516,           0.0088516
                  60,            0.035776,           0.0069428,           0.0056641,             0.89607,             0.88815,             0.89001,             0.48945,            0.038316,           0.0043364,           0.0078999,           0.0088318,           0.0088318,           0.0088318
                  61,             0.03785,             0.00718,            0.005229,             0.97274,             0.86452,             0.90342,             0.54268,            0.035442,           0.0041381,           0.0094471,            0.008812,            0.008812,            0.008812
                  62,            0.038013,           0.0067258,           0.0060959,             0.98141,             0.89306,             0.90898,             0.52329,            0.036991,           0.0039837,           0.0074723,           0.0087922,           0.0087922,           0.0087922
                  63,            0.037366,           0.0064177,           0.0050605,             0.98076,             0.90189,             0.90913,             0.51736,            0.035081,           0.0040923,            0.008066,           0.0087724,           0.0087724,           0.0087724
                  64,            0.037441,           0.0069554,           0.0044155,             0.99115,             0.90078,             0.90915,             0.53777,            0.033503,           0.0042099,            0.008015,           0.0087526,           0.0087526,           0.0087526
                  65,            0.038174,           0.0069372,           0.0050347,             0.98248,             0.90775,             0.90908,             0.53997,            0.035876,           0.0042312,           0.0077911,           0.0087328,           0.0087328,           0.0087328
                  66,            0.037051,            0.006903,            0.004512,             0.97997,             0.90607,             0.90895,             0.51612,            0.037198,           0.0045007,           0.0082767,            0.008713,            0.008713,            0.008713
                  67,            0.036322,           0.0064438,           0.0042674,             0.98886,             0.90198,             0.90902,             0.54996,             0.03726,            0.004428,           0.0076817,           0.0086932,           0.0086932,           0.0086932
                  68,            0.036347,           0.0069172,           0.0042538,             0.98273,             0.90463,             0.90908,             0.55916,            0.034796,           0.0046494,           0.0087699,           0.0086734,           0.0086734,           0.0086734
                  69,            0.036999,           0.0063886,           0.0043974,             0.99159,             0.89019,             0.90844,             0.57758,            0.034601,             0.00449,           0.0097026,           0.0086536,           0.0086536,           0.0086536
                  70,            0.035997,           0.0065524,           0.0043489,             0.94373,             0.76032,             0.81515,             0.52663,            0.036206,           0.0059723,            0.022726,           0.0086338,           0.0086338,           0.0086338
                  71,            0.035048,           0.0069691,           0.0048619,             0.98477,             0.89751,             0.90828,             0.57203,             0.03316,           0.0043188,           0.0079141,            0.008614,            0.008614,            0.008614
                  72,            0.035495,           0.0066583,            0.005128,             0.99364,             0.90775,             0.90877,             0.52292,            0.037297,           0.0043631,           0.0077779,           0.0085942,           0.0085942,           0.0085942
                  73,            0.035764,           0.0066751,           0.0046191,             0.98526,             0.90775,             0.90902,             0.54105,            0.035853,           0.0042097,           0.0073904,           0.0085744,           0.0085744,           0.0085744
                  74,            0.034696,           0.0062965,           0.0041273,             0.96991,              0.8886,             0.90137,             0.54755,            0.035787,           0.0041906,           0.0067003,           0.0085546,           0.0085546,           0.0085546
                  75,            0.035093,           0.0062085,           0.0038429,             0.98429,             0.90243,             0.90909,             0.55803,            0.034881,           0.0040849,            0.007948,           0.0085348,           0.0085348,           0.0085348
                  76,             0.03515,           0.0069578,           0.0040282,             0.98498,             0.88257,             0.90851,             0.56655,            0.033868,           0.0039746,           0.0079958,            0.008515,            0.008515,            0.008515
                  77,            0.034796,           0.0067193,           0.0041606,             0.97219,             0.89237,             0.90392,             0.50486,            0.037663,           0.0040963,           0.0072667,           0.0084952,           0.0084952,           0.0084952
                  78,            0.034281,           0.0069154,           0.0045397,             0.98679,             0.85819,             0.90914,             0.58615,            0.034291,            0.003941,            0.010597,           0.0084754,           0.0084754,           0.0084754
                  79,            0.033452,            0.006364,           0.0038958,             0.98717,             0.90775,             0.90917,              0.5801,            0.035791,           0.0041645,           0.0090123,           0.0084556,           0.0084556,           0.0084556
                  80,            0.033608,           0.0058724,           0.0038016,             0.98614,             0.90775,             0.90916,             0.58201,            0.035766,           0.0040432,           0.0083142,           0.0084358,           0.0084358,           0.0084358
                  81,            0.033644,           0.0064187,           0.0046231,             0.98921,             0.90775,             0.90934,             0.52517,            0.035937,            0.003991,           0.0083198,            0.008416,            0.008416,            0.008416
                  82,            0.033959,           0.0066579,           0.0046336,             0.98961,             0.90235,             0.90936,             0.58866,            0.033882,           0.0039304,            0.008141,           0.0083962,           0.0083962,           0.0083962
                  83,            0.032511,            0.006022,           0.0039692,                0.99,             0.89959,             0.90921,             0.55908,            0.035264,           0.0038675,           0.0073961,           0.0083764,           0.0083764,           0.0083764
                  84,            0.034004,           0.0060914,           0.0033641,             0.98019,             0.89777,             0.90899,             0.53842,            0.034906,           0.0041469,           0.0072038,           0.0083566,           0.0083566,           0.0083566
                  85,            0.032911,           0.0068268,           0.0038394,             0.98673,             0.88999,             0.90911,             0.55871,            0.034457,           0.0042979,             0.00771,           0.0083368,           0.0083368,           0.0083368
                  86,             0.03281,            0.006534,           0.0041185,             0.98143,             0.88413,             0.90903,              0.6191,            0.031175,           0.0040669,            0.008062,            0.008317,            0.008317,            0.008317
                  87,            0.032892,           0.0061976,           0.0030218,             0.98856,             0.89472,             0.90906,             0.61742,            0.030694,           0.0041218,           0.0065804,           0.0082972,           0.0082972,           0.0082972
                  88,            0.032046,           0.0067303,           0.0042477,             0.98276,             0.89791,             0.90919,             0.61033,             0.03215,           0.0040161,           0.0069784,           0.0082774,           0.0082774,           0.0082774
                  89,            0.031572,           0.0057606,            0.003659,             0.98392,             0.89808,             0.90926,             0.56794,            0.033177,           0.0039538,           0.0080956,           0.0082576,           0.0082576,           0.0082576
                  90,             0.03202,           0.0061278,           0.0040443,              0.9631,             0.90775,             0.90951,              0.5644,            0.033771,           0.0037836,           0.0086504,           0.0082378,           0.0082378,           0.0082378
                  91,            0.032532,           0.0059651,           0.0034465,             0.99103,             0.90514,             0.90963,              0.5265,            0.034927,           0.0038024,           0.0070659,            0.008218,            0.008218,            0.008218
                  92,            0.032195,           0.0063448,           0.0039566,             0.98995,             0.90775,             0.90931,             0.58827,            0.032465,           0.0040576,           0.0073462,           0.0081982,           0.0081982,           0.0081982
                  93,            0.031584,            0.005824,           0.0034665,             0.98482,             0.88312,             0.90537,             0.61272,            0.030751,           0.0043099,           0.0073032,           0.0081784,           0.0081784,           0.0081784
                  94,            0.031307,           0.0061378,           0.0033757,             0.94466,             0.87645,             0.88858,             0.57959,            0.032052,           0.0042244,            0.010823,           0.0081586,           0.0081586,           0.0081586
                  95,            0.030273,           0.0062935,            0.003292,             0.96655,             0.89601,             0.90472,              0.5939,            0.031633,           0.0040883,           0.0080301,           0.0081388,           0.0081388,           0.0081388
                  96,            0.030446,           0.0062212,           0.0028926,             0.98206,             0.89355,             0.90926,             0.59474,            0.032032,           0.0040189,           0.0073057,            0.008119,            0.008119,            0.008119
                  97,            0.031687,           0.0060366,           0.0035291,             0.92405,             0.89189,              0.9009,             0.60808,            0.031065,           0.0037985,            0.008815,           0.0080992,           0.0080992,           0.0080992
                  98,            0.029447,           0.0059774,           0.0039796,             0.95992,             0.89521,             0.90687,             0.59297,            0.030977,           0.0038621,           0.0078223,           0.0080794,           0.0080794,           0.0080794
                  99,            0.028625,           0.0057317,           0.0028717,              0.9876,             0.90383,             0.90951,             0.58162,            0.033229,           0.0037857,           0.0077528,           0.0080596,           0.0080596,           0.0080596
                 100,            0.030907,           0.0062656,           0.0033773,              0.9718,             0.90775,             0.90627,             0.57594,            0.032057,           0.0040542,           0.0075354,           0.0080398,           0.0080398,           0.0080398
                 101,            0.030287,           0.0057439,           0.0029883,             0.93637,             0.87276,             0.85846,             0.58618,            0.030489,           0.0041857,            0.011882,             0.00802,             0.00802,             0.00802
                 102,            0.031275,           0.0060322,           0.0040098,                0.98,             0.90023,             0.90906,             0.61183,            0.032077,           0.0041423,           0.0077391,           0.0080002,           0.0080002,           0.0080002
                 103,            0.030033,           0.0057261,           0.0044022,             0.99185,             0.90287,             0.90931,             0.60909,            0.031539,           0.0040707,            0.007667,           0.0079804,           0.0079804,           0.0079804
                 104,            0.030891,           0.0059536,           0.0039959,              0.9803,             0.90535,              0.9093,             0.61766,             0.03153,           0.0040331,           0.0073076,           0.0079606,           0.0079606,           0.0079606
                 105,            0.029811,           0.0059459,            0.003095,             0.95672,             0.89126,             0.90914,             0.62241,            0.030298,           0.0040086,           0.0076062,           0.0079408,           0.0079408,           0.0079408
                 106,            0.029823,           0.0057566,           0.0030254,             0.98929,             0.89057,             0.90896,             0.61554,            0.031346,           0.0040092,           0.0070859,            0.007921,            0.007921,            0.007921
                 107,            0.029886,           0.0061819,           0.0035363,             0.98534,             0.90415,             0.90944,             0.62489,            0.031928,           0.0040119,           0.0071048,           0.0079012,           0.0079012,           0.0079012
                 108,             0.03024,           0.0060667,           0.0027094,             0.98106,             0.89886,             0.90928,             0.59994,            0.032876,           0.0041831,           0.0073088,           0.0078814,           0.0078814,           0.0078814
                 109,            0.030439,           0.0055859,           0.0023809,             0.97021,             0.89647,             0.90934,             0.57909,            0.034028,            0.004062,           0.0066015,           0.0078616,           0.0078616,           0.0078616
                 110,            0.031371,           0.0059449,           0.0029914,             0.98341,             0.90626,             0.90934,             0.60688,            0.031406,           0.0039677,           0.0059523,           0.0078418,           0.0078418,           0.0078418
                 111,            0.030385,           0.0060474,           0.0034522,             0.98498,             0.90775,             0.90956,             0.64384,              0.0302,           0.0040187,           0.0059727,            0.007822,            0.007822,            0.007822
                 112,            0.028347,           0.0051419,           0.0032099,             0.98414,             0.90236,             0.90975,             0.59027,            0.033423,           0.0040559,           0.0063232,           0.0078022,           0.0078022,           0.0078022
                 113,            0.031339,           0.0058048,           0.0035563,              0.9697,             0.89606,             0.90876,             0.59721,            0.031249,           0.0039509,           0.0080033,           0.0077824,           0.0077824,           0.0077824
                 114,            0.029048,           0.0062839,           0.0028858,             0.96216,             0.89795,             0.90819,             0.61561,             0.03055,           0.0039009,           0.0078611,           0.0077626,           0.0077626,           0.0077626
                 115,            0.028754,           0.0058162,           0.0025124,             0.96958,             0.90763,             0.90995,             0.63433,            0.029368,           0.0039544,           0.0063516,           0.0077428,           0.0077428,           0.0077428
                 116,            0.029862,           0.0058072,           0.0024707,              0.9701,             0.90757,             0.90966,             0.61646,            0.031011,           0.0040087,           0.0063134,            0.007723,            0.007723,            0.007723
                 117,            0.029143,           0.0057558,           0.0028857,             0.96869,             0.89795,              0.9075,             0.61363,            0.029805,           0.0041598,           0.0084323,           0.0077032,           0.0077032,           0.0077032
                 118,            0.029299,           0.0063573,           0.0025943,             0.97433,             0.90191,             0.90948,             0.61591,            0.028589,           0.0039938,           0.0074491,           0.0076834,           0.0076834,           0.0076834
                 119,            0.026141,           0.0054942,           0.0025202,             0.96594,             0.90315,             0.90934,             0.63335,            0.030066,           0.0040952,           0.0075785,           0.0076636,           0.0076636,           0.0076636
                 120,            0.027566,           0.0056646,           0.0023583,              0.9706,             0.90775,             0.90924,             0.63055,            0.028642,           0.0039693,             0.00769,           0.0076438,           0.0076438,           0.0076438
                 121,            0.026336,           0.0054199,           0.0024852,             0.98803,             0.90651,             0.90925,             0.61986,            0.029316,           0.0039689,           0.0077402,            0.007624,            0.007624,            0.007624
                 122,            0.027049,           0.0054071,           0.0021095,             0.99189,             0.90775,             0.90918,             0.59645,            0.031236,           0.0039699,           0.0074888,           0.0076042,           0.0076042,           0.0076042
                 123,            0.028039,           0.0058219,           0.0028348,             0.99158,             0.89947,             0.90954,             0.60245,            0.032096,           0.0037939,           0.0092271,           0.0075844,           0.0075844,           0.0075844
                 124,             0.02774,           0.0057223,           0.0029698,             0.98713,             0.90775,             0.90952,             0.64148,            0.029852,           0.0037515,           0.0078427,           0.0075646,           0.0075646,           0.0075646
                 125,            0.028321,           0.0052665,           0.0026052,             0.97333,             0.90775,             0.90945,             0.60529,             0.03154,           0.0037981,           0.0078245,           0.0075448,           0.0075448,           0.0075448
                 126,            0.027246,            0.005907,           0.0034676,             0.98508,             0.90222,             0.90956,             0.62674,            0.030377,           0.0039206,           0.0070857,            0.007525,            0.007525,            0.007525
                 127,            0.026944,           0.0058078,            0.002522,             0.98993,             0.90775,             0.90998,             0.63396,            0.027688,           0.0037184,           0.0070247,           0.0075052,           0.0075052,           0.0075052
                 128,            0.027222,            0.005527,           0.0027439,             0.99201,             0.90775,             0.90989,             0.62055,            0.029517,           0.0038288,           0.0062216,           0.0074854,           0.0074854,           0.0074854
                 129,             0.02686,           0.0054811,           0.0025371,             0.97404,             0.88031,              0.9002,             0.61434,            0.030078,           0.0037387,           0.0071053,           0.0074656,           0.0074656,           0.0074656
                 130,            0.026777,           0.0054139,           0.0026452,             0.98612,             0.90141,             0.90958,             0.59285,            0.030765,           0.0037722,           0.0063264,           0.0074458,           0.0074458,           0.0074458
                 131,            0.026189,           0.0053363,           0.0025105,              0.9737,             0.90448,             0.90901,             0.59506,            0.031103,           0.0040015,           0.0070786,            0.007426,            0.007426,            0.007426
                 132,            0.026781,           0.0056705,           0.0027411,             0.98597,              0.9037,             0.90947,             0.63981,            0.029594,           0.0038722,           0.0073041,           0.0074062,           0.0074062,           0.0074062
                 133,            0.026734,           0.0054877,           0.0026461,             0.98844,             0.90424,              0.9097,             0.65628,            0.030086,           0.0037729,           0.0078251,           0.0073864,           0.0073864,           0.0073864
                 134,            0.027446,           0.0054807,            0.002581,             0.97646,             0.89734,             0.90913,              0.6529,            0.029706,           0.0036742,           0.0074059,           0.0073666,           0.0073666,           0.0073666
                 135,            0.025659,           0.0052905,           0.0022333,             0.97704,             0.90746,             0.90966,             0.64685,             0.03027,           0.0038049,           0.0070925,           0.0073468,           0.0073468,           0.0073468
                 136,             0.02713,           0.0053119,           0.0027116,             0.97717,             0.89734,             0.90914,             0.62382,            0.030538,            0.003673,           0.0072286,            0.007327,            0.007327,            0.007327
                 137,            0.027344,           0.0053538,           0.0026047,             0.98895,             0.89865,             0.90967,             0.65097,            0.030066,           0.0039866,           0.0069614,           0.0073072,           0.0073072,           0.0073072
                 138,            0.025692,            0.005446,           0.0024188,              0.9727,             0.89734,             0.90896,             0.62943,            0.030485,           0.0040157,           0.0065017,           0.0072874,           0.0072874,           0.0072874
                 139,            0.026517,           0.0054721,           0.0022495,             0.98486,              0.9052,              0.9097,             0.64001,            0.029391,           0.0037181,           0.0061726,           0.0072676,           0.0072676,           0.0072676
                 140,            0.026809,           0.0053702,           0.0024953,             0.97061,             0.90775,              0.9081,             0.62686,            0.029556,           0.0038639,           0.0066736,           0.0072478,           0.0072478,           0.0072478
                 141,            0.025652,           0.0051002,           0.0024482,             0.97953,             0.90201,             0.90937,             0.65105,            0.027622,           0.0038546,           0.0071829,            0.007228,            0.007228,            0.007228
                 142,            0.025915,            0.005085,           0.0021605,             0.98085,             0.90775,             0.90975,             0.64856,            0.027685,           0.0035158,           0.0078579,           0.0072082,           0.0072082,           0.0072082
                 143,            0.024933,           0.0052042,           0.0020125,             0.99258,             0.90412,             0.90973,             0.66592,            0.028618,           0.0037329,           0.0069531,           0.0071884,           0.0071884,           0.0071884
                 144,            0.025524,           0.0053074,           0.0020592,             0.96445,             0.88878,              0.8969,             0.63293,            0.027851,           0.0038478,           0.0063789,           0.0071686,           0.0071686,           0.0071686
                 145,            0.025505,           0.0049681,           0.0022119,             0.95539,             0.90132,             0.90541,             0.65817,            0.027794,           0.0037506,           0.0066618,           0.0071488,           0.0071488,           0.0071488
                 146,            0.025605,           0.0053526,           0.0022211,             0.96276,             0.90758,              0.9067,              0.6454,            0.029532,           0.0038383,           0.0061538,            0.007129,            0.007129,            0.007129
                 147,            0.025596,           0.0051766,            0.002321,             0.97547,             0.89002,             0.90798,             0.65172,            0.029056,           0.0038003,           0.0064877,           0.0071092,           0.0071092,           0.0071092
                 148,            0.024632,           0.0048773,           0.0026507,             0.99181,             0.90339,             0.90982,             0.66169,             0.02746,           0.0036018,           0.0059406,           0.0070894,           0.0070894,           0.0070894
                 149,            0.024561,           0.0051237,           0.0025779,             0.98701,             0.90775,             0.90967,              0.6517,            0.028282,           0.0037802,           0.0060321,           0.0070696,           0.0070696,           0.0070696
                 150,            0.023751,           0.0050949,            0.002404,             0.99007,             0.90122,             0.91001,             0.62902,            0.030214,            0.003723,           0.0064162,           0.0070498,           0.0070498,           0.0070498
                 151,            0.025299,            0.005743,           0.0021378,             0.99303,             0.90657,             0.91002,             0.63287,            0.030614,           0.0038607,           0.0061161,             0.00703,             0.00703,             0.00703
                 152,            0.023955,           0.0055158,           0.0019289,             0.98056,             0.89042,             0.90862,             0.64035,            0.029411,           0.0039548,           0.0061695,           0.0070102,           0.0070102,           0.0070102
                 153,            0.024983,             0.00545,           0.0020362,             0.97759,             0.89861,             0.90904,             0.68771,            0.026856,           0.0040414,           0.0055168,           0.0069904,           0.0069904,           0.0069904
                 154,            0.023356,            0.005026,           0.0019504,             0.98956,             0.90513,             0.90972,             0.65012,            0.027971,           0.0039479,            0.005424,           0.0069706,           0.0069706,           0.0069706
                 155,            0.023658,            0.005476,           0.0021014,             0.97606,             0.90336,             0.90995,             0.67303,            0.026836,           0.0038097,           0.0059706,           0.0069508,           0.0069508,           0.0069508
                 156,            0.023935,           0.0049654,           0.0021148,             0.97248,             0.88988,             0.91024,             0.64601,            0.029601,           0.0036659,           0.0078664,            0.006931,            0.006931,            0.006931
