               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 162,            0.011565,           0.0030963,           0.0011814,             0.99607,                   1,               0.995,             0.92965,           0.0083529,           0.0014842,           0.0005733,            0.004687,            0.004687,            0.004687
                 163,             0.01165,            0.003098,            0.001485,             0.99625,                   1,               0.995,             0.93576,           0.0077522,           0.0014103,           0.0005848,            0.004654,            0.004654,            0.004654
                 164,            0.011275,           0.0030104,           0.0010101,             0.99567,                   1,               0.995,             0.93602,            0.007725,           0.0013881,          0.00051991,            0.004621,            0.004621,            0.004621
                 165,            0.011154,           0.0031424,           0.0011327,             0.99616,                   1,               0.995,             0.92786,           0.0078573,           0.0014135,          0.00049993,            0.004588,            0.004588,            0.004588
                 166,            0.010665,           0.0029703,           0.0010774,             0.99621,                   1,               0.995,             0.92014,           0.0084008,           0.0014418,          0.00051246,            0.004555,            0.004555,            0.004555
                 167,            0.011135,           0.0030624,            0.001032,             0.99637,                   1,               0.995,             0.93262,           0.0075593,           0.0013704,          0.00049981,            0.004522,            0.004522,            0.004522
                 168,            0.011099,           0.0029863,           0.0013371,              0.9964,                   1,               0.995,             0.93075,            0.008113,           0.0014911,          0.00053423,            0.004489,            0.004489,            0.004489
                 169,            0.011097,           0.0029177,           0.0013343,             0.99569,                   1,               0.995,             0.92194,           0.0081976,           0.0014765,          0.00053459,            0.004456,            0.004456,            0.004456
                 170,            0.011178,           0.0030803,           0.0013494,             0.99622,                   1,               0.995,             0.92559,           0.0086335,           0.0014927,           0.0005134,            0.004423,            0.004423,            0.004423
                 171,            0.011065,           0.0030506,           0.0012993,             0.99574,                   1,               0.995,             0.93133,           0.0075469,           0.0013875,          0.00050398,             0.00439,             0.00439,             0.00439
                 172,            0.010888,           0.0028908,           0.0012061,             0.99627,                   1,               0.995,             0.93652,           0.0079785,           0.0014149,          0.00052978,            0.004357,            0.004357,            0.004357
                 173,            0.010893,           0.0030209,           0.0010984,             0.99157,             0.98978,               0.995,             0.92813,           0.0075467,           0.0014001,            0.001135,            0.004324,            0.004324,            0.004324
                 174,            0.011196,           0.0030338,           0.0011743,             0.99613,                   1,               0.995,             0.92488,           0.0076771,           0.0014258,          0.00048825,            0.004291,            0.004291,            0.004291
                 175,            0.010473,           0.0028838,           0.0012366,             0.99643,                   1,               0.995,             0.92777,           0.0074851,            0.001398,          0.00049442,            0.004258,            0.004258,            0.004258
                 176,            0.011063,           0.0030082,           0.0010902,             0.99651,                   1,               0.995,             0.93308,           0.0077514,           0.0014117,          0.00049274,            0.004225,            0.004225,            0.004225
                 177,            0.010701,           0.0029892,          0.00094335,             0.99648,                   1,               0.995,             0.93731,           0.0075531,           0.0014497,             0.00047,            0.004192,            0.004192,            0.004192
                 178,            0.011168,           0.0030906,           0.0012118,             0.99637,                   1,               0.995,             0.92897,           0.0079788,           0.0014427,          0.00049565,            0.004159,            0.004159,            0.004159
                 179,            0.010862,           0.0030543,          0.00091223,             0.99665,                   1,               0.995,             0.93572,           0.0084215,           0.0014688,          0.00050251,            0.004126,            0.004126,            0.004126
                 180,               0.011,           0.0028362,           0.0010399,             0.99645,                   1,               0.995,             0.92174,           0.0082157,           0.0014422,          0.00049623,            0.004093,            0.004093,            0.004093
                 181,            0.010589,           0.0029649,           0.0011046,             0.99644,                   1,               0.995,             0.94532,           0.0074712,           0.0013423,          0.00049817,             0.00406,             0.00406,             0.00406
                 182,            0.010363,           0.0028824,          0.00086135,              0.9965,                   1,               0.995,             0.93737,           0.0078578,           0.0013898,          0.00045696,            0.004027,            0.004027,            0.004027
                 183,            0.010678,           0.0029446,           0.0011145,             0.99605,                   1,               0.995,             0.92996,           0.0077094,           0.0013946,          0.00051751,            0.003994,            0.003994,            0.003994
                 184,            0.010263,           0.0028093,          0.00092825,              0.9963,                   1,               0.995,             0.93496,            0.007084,           0.0013574,           0.0004646,            0.003961,            0.003961,            0.003961
                 185,            0.010183,           0.0028132,          0.00098767,             0.99663,             0.99037,               0.995,             0.93098,           0.0072342,           0.0013481,          0.00064252,            0.003928,            0.003928,            0.003928
                 186,            0.010749,           0.0029364,           0.0013408,             0.99613,                   1,               0.995,             0.93173,           0.0072654,           0.0013294,          0.00047713,            0.003895,            0.003895,            0.003895
                 187,            0.010279,           0.0029182,          0.00081733,             0.99662,                   1,               0.995,             0.92736,           0.0077827,           0.0013754,          0.00041829,            0.003862,            0.003862,            0.003862
                 188,            0.010275,           0.0028679,          0.00099768,             0.99622,                   1,               0.995,             0.92844,           0.0081561,           0.0013942,           0.0004407,            0.003829,            0.003829,            0.003829
                 189,            0.010451,           0.0029874,           0.0010026,             0.99637,                   1,               0.995,             0.92511,           0.0077965,           0.0013869,          0.00045547,            0.003796,            0.003796,            0.003796
                 190,            0.010582,            0.002958,          0.00094088,              0.9963,                   1,               0.995,             0.92902,           0.0074347,           0.0013344,          0.00045824,            0.003763,            0.003763,            0.003763
                 191,             0.01005,           0.0027574,          0.00096966,             0.99642,                   1,               0.995,             0.93436,           0.0073424,           0.0013367,           0.0004566,             0.00373,             0.00373,             0.00373
                 192,             0.01036,           0.0028622,           0.0011121,             0.99665,                   1,               0.995,             0.93977,           0.0077472,           0.0013847,          0.00044549,            0.003697,            0.003697,            0.003697
                 193,            0.010064,           0.0027017,          0.00074887,             0.99667,                   1,               0.995,             0.93553,           0.0073083,           0.0013413,          0.00043569,            0.003664,            0.003664,            0.003664
                 194,            0.010126,           0.0029732,          0.00095881,             0.99663,                   1,               0.995,             0.93908,            0.007637,           0.0013314,          0.00042782,            0.003631,            0.003631,            0.003631
                 195,            0.010368,           0.0029245,          0.00088167,             0.99668,                   1,               0.995,             0.93843,           0.0078674,           0.0013574,          0.00042601,            0.003598,            0.003598,            0.003598
                 196,           0.0099565,           0.0028103,          0.00094396,             0.99647,                   1,               0.995,             0.94232,           0.0076445,           0.0013098,          0.00040055,            0.003565,            0.003565,            0.003565
                 197,            0.010172,           0.0028627,          0.00086292,             0.99638,                   1,               0.995,             0.93512,           0.0074255,           0.0013211,          0.00042665,            0.003532,            0.003532,            0.003532
                 198,            0.009975,           0.0027462,          0.00091109,             0.99639,                   1,               0.995,             0.93932,           0.0071458,           0.0013031,          0.00039871,            0.003499,            0.003499,            0.003499
                 199,            0.010097,           0.0027781,          0.00099911,             0.99666,                   1,               0.995,             0.94195,           0.0069521,           0.0013184,          0.00040658,            0.003466,            0.003466,            0.003466
                 200,            0.010007,           0.0027986,           0.0012282,             0.99633,                   1,               0.995,             0.93375,           0.0075807,           0.0013381,          0.00039149,            0.003433,            0.003433,            0.003433
                 201,           0.0099691,           0.0027222,          0.00081357,             0.99658,                   1,               0.995,             0.93455,           0.0078203,           0.0013706,          0.00038624,              0.0034,              0.0034,              0.0034
                 202,            0.010146,           0.0028481,          0.00077537,             0.99627,                   1,               0.995,             0.93634,           0.0079662,           0.0014143,          0.00040157,            0.003367,            0.003367,            0.003367
                 203,           0.0096013,           0.0027253,          0.00087735,              0.9966,                   1,               0.995,             0.92439,           0.0078274,           0.0013297,          0.00039821,            0.003334,            0.003334,            0.003334
                 204,           0.0098881,           0.0026937,          0.00097043,             0.99647,                   1,               0.995,             0.93665,           0.0078163,           0.0013543,          0.00037359,            0.003301,            0.003301,            0.003301
                 205,           0.0096701,           0.0027799,          0.00075734,             0.99667,                   1,               0.995,             0.94138,           0.0075681,           0.0012914,          0.00036465,            0.003268,            0.003268,            0.003268
                 206,           0.0096919,           0.0027016,           0.0010127,             0.99641,                   1,               0.995,             0.93296,           0.0076894,           0.0013345,          0.00038613,            0.003235,            0.003235,            0.003235
                 207,           0.0097021,           0.0026686,          0.00094615,             0.99632,                   1,               0.995,             0.93402,           0.0079838,           0.0013566,          0.00037859,            0.003202,            0.003202,            0.003202
                 208,           0.0095823,           0.0026498,          0.00082376,             0.99654,                   1,               0.995,             0.94272,           0.0077929,           0.0013501,          0.00039277,            0.003169,            0.003169,            0.003169
                 209,           0.0097563,           0.0028852,           0.0010062,             0.99665,                   1,               0.995,             0.93509,           0.0076351,           0.0013421,          0.00038373,            0.003136,            0.003136,            0.003136
                 210,           0.0099849,           0.0027131,          0.00094642,             0.99637,                   1,               0.995,             0.94161,           0.0074449,           0.0013233,          0.00036499,            0.003103,            0.003103,            0.003103
                 211,           0.0095726,           0.0027385,          0.00087841,              0.9966,                   1,               0.995,             0.93686,           0.0075981,           0.0013124,          0.00035669,             0.00307,             0.00307,             0.00307
                 212,           0.0091571,           0.0027122,          0.00092706,             0.99664,                   1,               0.995,             0.93514,           0.0075107,           0.0013146,           0.0003527,            0.003037,            0.003037,            0.003037
                 213,           0.0096165,            0.002736,          0.00081779,             0.99653,                   1,               0.995,             0.93308,            0.007324,           0.0012975,          0.00036392,            0.003004,            0.003004,            0.003004
                 214,           0.0093446,           0.0027671,          0.00076594,              0.9965,                   1,               0.995,             0.93345,           0.0076933,           0.0013219,          0.00036102,            0.002971,            0.002971,            0.002971
                 215,           0.0095621,            0.002626,          0.00074329,              0.9966,                   1,               0.995,             0.93217,           0.0074498,            0.001311,          0.00034959,            0.002938,            0.002938,            0.002938
                 216,           0.0093769,           0.0026875,          0.00067612,             0.99639,                   1,               0.995,             0.93342,           0.0076814,           0.0013424,          0.00035186,            0.002905,            0.002905,            0.002905
                 217,           0.0093217,           0.0026326,          0.00079496,              0.9954,                   1,               0.995,               0.944,           0.0076756,           0.0013252,          0.00048659,            0.002872,            0.002872,            0.002872
                 218,           0.0094059,            0.002673,          0.00071559,             0.99674,                   1,               0.995,             0.93964,           0.0075592,           0.0013208,          0.00035175,            0.002839,            0.002839,            0.002839
                 219,           0.0093421,           0.0026988,          0.00075805,             0.99663,                   1,               0.995,             0.94068,           0.0076102,           0.0013101,          0.00034045,            0.002806,            0.002806,            0.002806
                 220,            0.009181,           0.0025814,          0.00061966,              0.9966,                   1,               0.995,             0.94701,           0.0073576,           0.0012794,          0.00034224,            0.002773,            0.002773,            0.002773
                 221,           0.0091202,           0.0026046,          0.00073442,             0.99643,                   1,               0.995,             0.93827,           0.0072631,           0.0012946,          0.00034839,             0.00274,             0.00274,             0.00274
                 222,           0.0090121,           0.0026849,          0.00080568,             0.99668,                   1,               0.995,             0.93618,            0.007291,           0.0012992,          0.00034772,            0.002707,            0.002707,            0.002707
                 223,           0.0090774,           0.0025913,          0.00073419,             0.99682,                   1,               0.995,             0.94454,           0.0070452,           0.0012414,          0.00033037,            0.002674,            0.002674,            0.002674
                 224,           0.0088885,           0.0025273,          0.00074921,             0.99669,                   1,               0.995,             0.94476,           0.0072905,           0.0012544,          0.00033204,            0.002641,            0.002641,            0.002641
                 225,           0.0090431,           0.0026776,           0.0007124,             0.99673,                   1,               0.995,             0.94158,           0.0075403,           0.0012813,           0.0003338,            0.002608,            0.002608,            0.002608
                 226,           0.0088947,           0.0025375,          0.00064408,             0.99668,                   1,               0.995,             0.94496,           0.0072865,           0.0012551,          0.00033273,            0.002575,            0.002575,            0.002575
                 227,           0.0094746,           0.0026666,          0.00075427,              0.9967,                   1,               0.995,              0.9394,           0.0074114,           0.0012689,          0.00032263,            0.002542,            0.002542,            0.002542
                 228,           0.0089875,           0.0026366,          0.00070663,             0.99675,                   1,               0.995,             0.94125,           0.0076577,           0.0012954,            0.000322,            0.002509,            0.002509,            0.002509
                 229,           0.0091094,           0.0026451,          0.00072601,             0.99659,                   1,               0.995,             0.94169,           0.0074106,           0.0012759,          0.00031903,            0.002476,            0.002476,            0.002476
                 230,           0.0091692,           0.0025708,          0.00070602,             0.99645,                   1,               0.995,             0.93857,           0.0074865,           0.0013071,          0.00033859,            0.002443,            0.002443,            0.002443
                 231,           0.0087793,           0.0026106,          0.00060117,              0.9966,                   1,               0.995,             0.94048,           0.0074891,           0.0013138,          0.00032249,             0.00241,             0.00241,             0.00241
                 232,            0.009015,           0.0026358,          0.00093068,             0.99673,                   1,               0.995,             0.93817,           0.0074505,            0.001306,          0.00031105,            0.002377,            0.002377,            0.002377
                 233,           0.0088475,           0.0025807,          0.00070663,             0.99683,                   1,               0.995,             0.94319,           0.0074342,           0.0012995,          0.00030039,            0.002344,            0.002344,            0.002344
                 234,            0.008767,           0.0026268,          0.00080759,             0.99673,                   1,               0.995,             0.93977,           0.0073021,           0.0012747,          0.00030841,            0.002311,            0.002311,            0.002311
                 235,           0.0087813,           0.0024953,          0.00063418,             0.99681,                   1,               0.995,             0.93852,            0.007077,           0.0012522,          0.00029701,            0.002278,            0.002278,            0.002278
                 236,           0.0086217,           0.0025582,          0.00065654,             0.99663,                   1,               0.995,             0.93196,           0.0077864,           0.0013046,          0.00029176,            0.002245,            0.002245,            0.002245
                 237,           0.0087088,            0.002426,          0.00052571,             0.99652,                   1,               0.995,             0.93599,           0.0073405,           0.0012673,          0.00029008,            0.002212,            0.002212,            0.002212
                 238,            0.008744,           0.0026852,          0.00068189,             0.99643,                   1,               0.995,             0.93311,           0.0074959,           0.0012955,          0.00028356,            0.002179,            0.002179,            0.002179
                 239,           0.0087106,           0.0026079,          0.00070738,             0.99646,                   1,               0.995,             0.93897,           0.0072437,           0.0012457,          0.00027898,            0.002146,            0.002146,            0.002146
                 240,           0.0087107,           0.0025021,          0.00059223,             0.99655,                   1,               0.995,             0.93996,           0.0070182,           0.0012494,          0.00027832,            0.002113,            0.002113,            0.002113
                 241,           0.0085028,           0.0025142,          0.00058645,              0.9968,                   1,               0.995,             0.93953,           0.0070962,           0.0012444,          0.00027263,             0.00208,             0.00208,             0.00208
                 242,           0.0085864,           0.0025581,          0.00068367,             0.99676,                   1,               0.995,             0.93618,           0.0071186,           0.0012446,          0.00026774,            0.002047,            0.002047,            0.002047
                 243,           0.0084024,           0.0024907,          0.00055006,             0.99668,                   1,               0.995,             0.93634,           0.0072721,           0.0012329,           0.0002682,            0.002014,            0.002014,            0.002014
                 244,           0.0083524,           0.0025503,          0.00059234,             0.99672,                   1,               0.995,             0.93511,           0.0074353,            0.001242,            0.000265,            0.001981,            0.001981,            0.001981
                 245,            0.008467,           0.0024927,          0.00069516,             0.99676,                   1,               0.995,               0.941,           0.0071361,           0.0012791,          0.00026325,            0.001948,            0.001948,            0.001948
                 246,           0.0083655,           0.0024885,          0.00051844,              0.9954,                   1,               0.995,             0.93613,           0.0070443,           0.0012621,           0.0003405,            0.001915,            0.001915,            0.001915
                 247,           0.0083789,            0.002533,          0.00053725,             0.99686,                   1,               0.995,             0.94241,           0.0073415,           0.0012744,          0.00025646,            0.001882,            0.001882,            0.001882
                 248,           0.0083007,           0.0024923,          0.00053716,             0.99681,                   1,               0.995,             0.93878,           0.0071893,           0.0012738,          0.00024464,            0.001849,            0.001849,            0.001849
                 249,           0.0082864,           0.0024864,          0.00055201,             0.99673,                   1,               0.995,             0.93762,           0.0072906,           0.0012806,          0.00024195,            0.001816,            0.001816,            0.001816
                 250,           0.0083061,           0.0025378,          0.00057706,             0.99679,                   1,               0.995,             0.94152,           0.0073747,           0.0012784,          0.00024061,            0.001783,            0.001783,            0.001783
                 251,           0.0081847,           0.0023886,          0.00056022,             0.99681,                   1,               0.995,             0.93564,           0.0074046,            0.001289,          0.00024438,             0.00175,             0.00175,             0.00175
                 252,           0.0081584,           0.0023985,          0.00067234,             0.99676,                   1,               0.995,             0.93533,           0.0073201,           0.0012762,          0.00024797,            0.001717,            0.001717,            0.001717
                 253,           0.0082449,           0.0025008,          0.00061114,             0.99679,                   1,               0.995,             0.93106,           0.0072778,           0.0012607,          0.00024238,            0.001684,            0.001684,            0.001684
                 254,            0.008341,           0.0025531,          0.00070029,             0.99684,                   1,               0.995,             0.93973,           0.0070909,           0.0012624,          0.00023856,            0.001651,            0.001651,            0.001651
                 255,           0.0080456,           0.0024437,          0.00066822,             0.99683,                   1,               0.995,             0.93872,           0.0071944,            0.001258,          0.00023659,            0.001618,            0.001618,            0.001618
                 256,           0.0080206,           0.0023713,          0.00051349,             0.99683,                   1,               0.995,             0.94477,           0.0071014,           0.0012546,          0.00023368,            0.001585,            0.001585,            0.001585
                 257,           0.0079551,           0.0023915,          0.00048995,             0.99672,                   1,               0.995,             0.94576,           0.0069397,           0.0011976,           0.0002267,            0.001552,            0.001552,            0.001552
                 258,           0.0079102,           0.0023477,           0.0004441,             0.99673,                   1,               0.995,             0.94034,           0.0070064,            0.001204,          0.00022089,            0.001519,            0.001519,            0.001519
                 259,           0.0080484,           0.0024763,          0.00056427,             0.99679,                   1,               0.995,             0.94431,           0.0068652,           0.0012082,          0.00021882,            0.001486,            0.001486,            0.001486
                 260,           0.0079346,           0.0024448,          0.00048233,              0.9968,                   1,               0.995,             0.93798,           0.0072166,           0.0012536,          0.00021563,            0.001453,            0.001453,            0.001453
                 261,           0.0079579,           0.0024896,           0.0004466,             0.99673,                   1,               0.995,             0.93848,           0.0073559,           0.0012602,          0.00020998,             0.00142,             0.00142,             0.00142
                 262,           0.0079387,           0.0024312,          0.00047409,             0.99671,                   1,               0.995,             0.93705,           0.0072553,           0.0012779,          0.00020833,            0.001387,            0.001387,            0.001387
                 263,           0.0079776,           0.0023776,          0.00048957,             0.99657,                   1,               0.995,             0.94118,           0.0072355,           0.0012761,          0.00021122,            0.001354,            0.001354,            0.001354
                 264,           0.0080599,           0.0025231,           0.0006777,             0.99675,                   1,               0.995,             0.94412,           0.0070032,           0.0012238,          0.00021234,            0.001321,            0.001321,            0.001321
                 265,           0.0076739,           0.0023722,          0.00047971,             0.99674,                   1,               0.995,             0.94135,           0.0071153,           0.0012234,          0.00021013,            0.001288,            0.001288,            0.001288
                 266,           0.0077436,           0.0023782,          0.00042479,             0.99673,                   1,               0.995,             0.94274,           0.0070805,           0.0012336,          0.00020417,            0.001255,            0.001255,            0.001255
                 267,           0.0077749,           0.0024465,          0.00048168,             0.99668,                   1,               0.995,             0.93681,           0.0071745,           0.0012427,          0.00019983,            0.001222,            0.001222,            0.001222
                 268,           0.0079887,           0.0023452,          0.00041039,             0.99676,                   1,               0.995,             0.93601,           0.0069976,           0.0012389,          0.00019518,            0.001189,            0.001189,            0.001189
                 269,            0.007961,           0.0024227,          0.00054092,              0.9967,                   1,               0.995,             0.94337,           0.0070854,           0.0012419,          0.00019176,            0.001156,            0.001156,            0.001156
                 270,           0.0075904,           0.0023903,          0.00044062,             0.99668,                   1,               0.995,             0.93525,           0.0070922,           0.0012366,          0.00019077,            0.001123,            0.001123,            0.001123
                 271,           0.0075532,           0.0022957,          0.00049425,             0.99676,                   1,               0.995,             0.93985,           0.0069697,           0.0012488,          0.00019053,             0.00109,             0.00109,             0.00109
                 272,           0.0075423,           0.0022891,          0.00039405,             0.99681,                   1,               0.995,             0.94142,           0.0069203,           0.0012443,          0.00018618,            0.001057,            0.001057,            0.001057
                 273,            0.007983,           0.0025162,          0.00071311,             0.99683,                   1,               0.995,             0.94057,           0.0070791,            0.001252,           0.0001817,            0.001024,            0.001024,            0.001024
                 274,           0.0074864,           0.0023436,          0.00047234,             0.99681,                   1,               0.995,             0.93575,           0.0071498,           0.0012588,          0.00017969,            0.000991,            0.000991,            0.000991
                 275,           0.0078456,           0.0023932,          0.00046647,             0.99682,                   1,               0.995,              0.9414,           0.0069333,           0.0012169,          0.00017968,            0.000958,            0.000958,            0.000958
                 276,           0.0075866,           0.0023991,           0.0004007,             0.99682,                   1,               0.995,             0.94304,           0.0068212,           0.0012053,          0.00017931,            0.000925,            0.000925,            0.000925
                 277,           0.0074484,            0.002327,          0.00036272,             0.99681,                   1,               0.995,             0.93731,           0.0069415,           0.0012212,          0.00017785,            0.000892,            0.000892,            0.000892
                 278,           0.0077383,           0.0023506,          0.00045711,             0.99676,                   1,               0.995,             0.93657,           0.0068954,           0.0012075,          0.00017452,            0.000859,            0.000859,            0.000859
                 279,           0.0074537,           0.0022292,          0.00040403,             0.99677,                   1,               0.995,             0.93603,           0.0070894,            0.001222,          0.00017298,            0.000826,            0.000826,            0.000826
                 280,           0.0074882,           0.0023292,          0.00054853,             0.99671,                   1,               0.995,             0.94072,           0.0072433,           0.0012326,          0.00017063,            0.000793,            0.000793,            0.000793
                 281,           0.0075539,           0.0024223,          0.00055252,             0.99678,                   1,               0.995,              0.9392,           0.0072208,           0.0012354,           0.0001681,             0.00076,             0.00076,             0.00076
                 282,           0.0072189,           0.0023264,          0.00044868,             0.99681,                   1,               0.995,             0.94006,           0.0071783,           0.0012477,          0.00016572,            0.000727,            0.000727,            0.000727
                 283,           0.0075557,           0.0023399,          0.00043179,             0.99682,                   1,               0.995,             0.94054,           0.0071246,           0.0012507,          0.00016258,            0.000694,            0.000694,            0.000694
                 284,           0.0075053,           0.0023411,           0.0004911,             0.99681,                   1,               0.995,             0.93921,           0.0070491,           0.0012312,          0.00015859,            0.000661,            0.000661,            0.000661
                 285,           0.0075236,           0.0024423,          0.00051846,             0.99681,                   1,               0.995,             0.94013,           0.0071847,           0.0012436,          0.00015677,            0.000628,            0.000628,            0.000628
                 286,            0.007244,           0.0022649,          0.00036058,             0.99677,                   1,               0.995,             0.93612,           0.0071418,           0.0012461,          0.00015558,            0.000595,            0.000595,            0.000595
                 287,           0.0071354,           0.0022627,          0.00033832,             0.99679,                   1,               0.995,             0.93506,           0.0070243,           0.0012357,          0.00015304,            0.000562,            0.000562,            0.000562
                 288,           0.0074244,           0.0024206,          0.00046376,             0.99677,                   1,               0.995,              0.9407,           0.0070188,           0.0012387,          0.00015077,            0.000529,            0.000529,            0.000529
                 289,           0.0073087,           0.0022618,          0.00040163,             0.99674,                   1,               0.995,             0.94425,           0.0070706,           0.0012461,          0.00014904,            0.000496,            0.000496,            0.000496
                 290,           0.0075704,            0.002314,           0.0005148,              0.9967,                   1,               0.995,             0.94238,           0.0071309,           0.0012386,          0.00014661,            0.000463,            0.000463,            0.000463
                 291,           0.0070855,           0.0022657,          0.00031426,             0.99676,                   1,               0.995,             0.94428,           0.0070411,           0.0012197,          0.00014393,             0.00043,             0.00043,             0.00043
                 292,           0.0073036,            0.002264,          0.00044666,             0.99681,                   1,               0.995,             0.94172,           0.0071479,           0.0012401,          0.00014343,            0.000397,            0.000397,            0.000397
                 293,           0.0072253,           0.0022043,          0.00057331,             0.99675,                   1,               0.995,             0.94234,           0.0070191,           0.0012284,          0.00014299,            0.000364,            0.000364,            0.000364
                 294,           0.0070552,           0.0021308,          0.00040893,             0.99676,                   1,               0.995,             0.94274,            0.007166,           0.0012308,          0.00014213,            0.000331,            0.000331,            0.000331
                 295,           0.0074099,           0.0022492,          0.00044679,             0.99677,                   1,               0.995,             0.94423,           0.0071915,           0.0012283,          0.00014121,            0.000298,            0.000298,            0.000298
                 296,           0.0071781,           0.0022894,          0.00057041,              0.9968,                   1,               0.995,             0.94549,           0.0072389,           0.0012394,          0.00013954,            0.000265,            0.000265,            0.000265
                 297,           0.0071667,           0.0022612,          0.00045719,             0.99678,                   1,               0.995,             0.94354,           0.0071508,            0.001235,          0.00013762,            0.000232,            0.000232,            0.000232
                 298,           0.0071054,           0.0022155,          0.00043185,             0.99683,                   1,               0.995,             0.93782,           0.0071662,           0.0012366,           0.0001359,            0.000199,            0.000199,            0.000199
                 299,           0.0067892,           0.0022241,          0.00030899,             0.99682,                   1,               0.995,             0.94123,           0.0071044,           0.0012271,          0.00013447,            0.000166,            0.000166,            0.000166
