               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  95,            0.024591,            0.005095,           0.0052965,              0.9799,             0.98147,             0.98327,             0.81905,            0.024742,           0.0027319,           0.0058207,            0.006898,            0.006898,            0.006898
                  96,            0.024695,           0.0051083,           0.0049399,             0.98401,             0.98896,             0.98589,              0.8346,            0.024055,           0.0027456,           0.0058269,            0.006865,            0.006865,            0.006865
                  97,             0.02486,           0.0052448,            0.004754,              0.9724,             0.97964,             0.97697,             0.81786,            0.027979,           0.0029144,            0.005817,            0.006832,            0.006832,            0.006832
                  98,            0.024459,           0.0050454,           0.0051978,             0.98006,             0.98989,             0.98645,             0.82773,            0.024967,            0.002853,           0.0064877,            0.006799,            0.006799,            0.006799
                  99,            0.023831,           0.0050419,           0.0048559,             0.98685,             0.98706,             0.98735,             0.84336,            0.023758,           0.0027552,           0.0057085,            0.006766,            0.006766,            0.006766
                 100,            0.024162,           0.0049444,           0.0047023,             0.98061,             0.98508,             0.98621,              0.8386,            0.024553,           0.0026717,           0.0053783,            0.006733,            0.006733,            0.006733
                 101,            0.024689,           0.0051832,           0.0049103,             0.97602,             0.98896,              0.9826,             0.83535,            0.024407,           0.0027397,           0.0056858,              0.0067,              0.0067,              0.0067
                 102,            0.025542,           0.0053856,           0.0051591,             0.97512,              0.9815,             0.98707,             0.84838,            0.024049,            0.002781,           0.0055628,            0.006667,            0.006667,            0.006667
                 103,            0.023919,           0.0052198,           0.0046945,             0.97676,             0.99206,             0.98506,             0.83907,             0.02435,           0.0028311,           0.0056913,            0.006634,            0.006634,            0.006634
                 104,            0.024315,           0.0052019,            0.004949,             0.98356,             0.98128,              0.9872,             0.86032,            0.022611,           0.0027786,           0.0057252,            0.006601,            0.006601,            0.006601
                 105,            0.024838,           0.0051441,           0.0050852,             0.97286,             0.98545,              0.9783,             0.83886,            0.024044,           0.0027904,           0.0058257,            0.006568,            0.006568,            0.006568
                 106,             0.02331,           0.0050766,           0.0044695,             0.98494,             0.98466,             0.98889,             0.84608,              0.0238,            0.002663,           0.0059868,            0.006535,            0.006535,            0.006535
                 107,            0.024107,           0.0048941,           0.0048311,             0.97792,             0.98896,             0.98647,             0.84815,            0.024106,           0.0027217,           0.0056682,            0.006502,            0.006502,            0.006502
                 108,            0.023306,           0.0050526,           0.0049506,             0.98174,             0.98857,             0.98687,             0.85498,            0.022998,           0.0026788,            0.005449,            0.006469,            0.006469,            0.006469
                 109,            0.023728,            0.004897,           0.0052174,             0.98429,             0.97705,             0.98296,             0.83969,            0.024283,           0.0027462,           0.0057418,            0.006436,            0.006436,            0.006436
                 110,            0.024284,           0.0049519,           0.0047429,             0.96377,             0.98218,             0.97631,             0.82787,            0.026167,           0.0028565,           0.0057083,            0.006403,            0.006403,            0.006403
                 111,            0.023199,           0.0048046,           0.0046733,             0.97399,             0.98978,             0.98683,              0.8425,             0.02502,           0.0028278,           0.0056388,             0.00637,             0.00637,             0.00637
                 112,            0.023248,           0.0050451,           0.0049706,             0.97647,             0.99206,             0.98457,             0.85127,            0.023829,           0.0026551,           0.0057597,            0.006337,            0.006337,            0.006337
                 113,             0.02362,           0.0050085,           0.0047581,             0.98098,             0.98347,             0.98574,             0.84119,            0.024081,           0.0027037,           0.0062067,            0.006304,            0.006304,            0.006304
                 114,             0.02421,           0.0049863,           0.0048295,             0.97698,             0.98585,             0.98415,             0.83003,            0.024003,           0.0025553,           0.0061988,            0.006271,            0.006271,            0.006271
                 115,             0.02362,           0.0049112,           0.0048545,             0.96541,             0.97542,             0.98171,             0.82635,            0.025823,           0.0026669,           0.0069987,            0.006238,            0.006238,            0.006238
                 116,            0.023926,           0.0052177,           0.0053056,             0.97286,             0.98585,              0.9751,             0.82424,            0.027381,           0.0027937,           0.0061526,            0.006205,            0.006205,            0.006205
                 117,            0.023885,           0.0051246,           0.0047403,             0.98373,             0.98464,             0.98699,             0.86384,            0.023241,            0.002658,           0.0060733,            0.006172,            0.006172,            0.006172
                 118,            0.023996,           0.0049685,            0.004486,             0.98644,             0.98896,             0.98701,             0.86705,             0.02306,           0.0026459,           0.0060308,            0.006139,            0.006139,            0.006139
                 119,            0.022795,           0.0050011,           0.0043352,             0.97971,             0.98585,             0.98245,             0.82342,            0.026758,           0.0027012,           0.0059016,            0.006106,            0.006106,            0.006106
                 120,            0.023146,           0.0048287,            0.004806,              0.9833,             0.98896,             0.98667,             0.84573,            0.024284,           0.0026471,           0.0060483,            0.006073,            0.006073,            0.006073
                 121,            0.023396,           0.0049347,           0.0046251,             0.98298,             0.98896,             0.98828,              0.8579,            0.023233,           0.0025228,           0.0058779,             0.00604,             0.00604,             0.00604
                 122,            0.023292,           0.0049218,           0.0045362,             0.97985,             0.99206,              0.9868,             0.85315,            0.023917,           0.0025563,           0.0059883,            0.006007,            0.006007,            0.006007
                 123,            0.022898,           0.0047926,           0.0047125,             0.97367,             0.98563,             0.97776,             0.82054,            0.027493,           0.0027294,           0.0063731,            0.005974,            0.005974,            0.005974
                 124,            0.023312,            0.004891,           0.0048955,             0.95853,             0.97224,              0.9729,             0.84525,            0.024509,           0.0025911,           0.0071304,            0.005941,            0.005941,            0.005941
                 125,            0.023208,           0.0048592,           0.0048848,             0.98253,             0.98285,              0.9838,             0.84871,            0.024438,           0.0026819,           0.0061254,            0.005908,            0.005908,            0.005908
                 126,            0.023259,           0.0049928,           0.0047017,             0.97991,             0.98896,             0.98436,             0.83277,            0.024222,           0.0026408,           0.0058784,            0.005875,            0.005875,            0.005875
                 127,            0.023036,           0.0048985,           0.0044965,               0.977,             0.98585,             0.97935,             0.83364,            0.023869,           0.0026137,           0.0057998,            0.005842,            0.005842,            0.005842
                 128,            0.022846,           0.0049068,           0.0045766,             0.98399,             0.98626,             0.98755,             0.86442,             0.02189,           0.0023959,           0.0057032,            0.005809,            0.005809,            0.005809
                 129,            0.021901,           0.0047407,           0.0043491,             0.98463,             0.98007,             0.98897,             0.84663,            0.023727,           0.0025016,           0.0060057,            0.005776,            0.005776,            0.005776
                 130,             0.02339,           0.0046991,           0.0046628,             0.98148,             0.98488,             0.98609,             0.83404,            0.026081,           0.0026364,            0.005794,            0.005743,            0.005743,            0.005743
                 131,            0.022448,           0.0048304,           0.0042407,             0.99241,             0.98275,             0.98663,             0.86995,             0.02255,           0.0025775,           0.0056114,             0.00571,             0.00571,             0.00571
                 132,            0.023326,           0.0048111,           0.0049011,              0.9816,             0.98626,             0.98553,             0.87414,            0.022552,           0.0025646,           0.0057556,            0.005677,            0.005677,            0.005677
                 133,            0.022873,           0.0048361,           0.0043259,              0.9762,             0.98896,             0.98231,             0.83352,            0.024899,            0.002724,           0.0058252,            0.005644,            0.005644,            0.005644
                 134,            0.022775,           0.0048153,           0.0044749,             0.97986,             0.98329,             0.98269,              0.8292,            0.025527,           0.0027734,           0.0058316,            0.005611,            0.005611,            0.005611
                 135,            0.022088,           0.0048234,           0.0040128,             0.97826,             0.98575,             0.98061,             0.83268,            0.026113,           0.0028279,           0.0060941,            0.005578,            0.005578,            0.005578
                 136,            0.021702,           0.0046993,           0.0044011,             0.97448,             0.98929,             0.98407,              0.8538,            0.025131,           0.0027131,           0.0054637,            0.005545,            0.005545,            0.005545
                 137,            0.022112,           0.0048474,           0.0042832,              0.9677,             0.98723,             0.97747,               0.833,            0.025508,           0.0027588,           0.0058609,            0.005512,            0.005512,            0.005512
                 138,            0.022651,           0.0046887,           0.0042228,             0.96987,             0.98875,             0.97767,             0.82791,            0.026651,           0.0027544,           0.0063826,            0.005479,            0.005479,            0.005479
                 139,            0.023336,           0.0048034,           0.0047488,             0.97807,             0.99182,             0.98559,             0.83712,            0.024426,           0.0026231,           0.0057239,            0.005446,            0.005446,            0.005446
                 140,            0.021736,           0.0046094,           0.0041567,             0.97693,             0.98585,             0.98661,             0.84688,            0.024462,            0.002611,           0.0059299,            0.005413,            0.005413,            0.005413
                 141,            0.022169,           0.0048439,           0.0044244,             0.97559,             0.99206,             0.98146,             0.84392,            0.025926,            0.002841,           0.0058159,             0.00538,             0.00538,             0.00538
                 142,             0.02239,           0.0047304,           0.0046692,             0.97973,             0.99026,             0.98575,             0.85929,            0.023388,           0.0026388,           0.0053689,            0.005347,            0.005347,            0.005347
                 143,            0.021247,           0.0045063,           0.0042379,             0.97697,             0.97937,             0.98273,             0.83952,            0.025724,           0.0026916,           0.0057547,            0.005314,            0.005314,            0.005314
                 144,             0.02214,           0.0047472,            0.004546,             0.97858,             0.97958,             0.98347,             0.85696,            0.023695,           0.0026935,           0.0056995,            0.005281,            0.005281,            0.005281
                 145,             0.02197,           0.0045495,           0.0045443,             0.98157,             0.98408,             0.98584,             0.85225,             0.02395,           0.0026481,           0.0054909,            0.005248,            0.005248,            0.005248
                 146,            0.021313,           0.0044815,           0.0043769,             0.97726,             0.98585,             0.97899,             0.85121,            0.023719,           0.0026258,           0.0054954,            0.005215,            0.005215,            0.005215
                 147,            0.021086,           0.0045157,           0.0039958,             0.97987,             0.98557,             0.97673,             0.85974,            0.024423,           0.0026332,           0.0057214,            0.005182,            0.005182,            0.005182
                 148,            0.021552,           0.0045762,           0.0045446,             0.98381,             0.98896,             0.98579,              0.8616,             0.02354,           0.0025828,           0.0056865,            0.005149,            0.005149,            0.005149
                 149,            0.021148,           0.0046541,           0.0040723,             0.97991,             0.97113,             0.98192,             0.85356,            0.023905,           0.0025536,           0.0054602,            0.005116,            0.005116,            0.005116
                 150,            0.021415,           0.0045889,           0.0042071,             0.97508,             0.97705,             0.97424,             0.84679,            0.023845,           0.0025907,            0.006102,            0.005083,            0.005083,            0.005083
                 151,            0.022273,           0.0046896,           0.0046558,             0.97962,             0.98896,             0.98949,             0.87761,            0.022195,           0.0023939,           0.0058573,             0.00505,             0.00505,             0.00505
                 152,            0.021093,           0.0044118,           0.0042994,             0.98169,             0.98896,             0.98683,             0.85352,            0.023749,           0.0025333,           0.0057219,            0.005017,            0.005017,            0.005017
                 153,            0.021377,           0.0047865,           0.0042971,             0.98016,             0.97894,              0.9924,             0.86639,            0.023862,           0.0024642,            0.005844,            0.004984,            0.004984,            0.004984
                 154,            0.021873,           0.0044799,           0.0041636,             0.97649,             0.97481,             0.99127,             0.86672,            0.023035,           0.0024522,           0.0060414,            0.004951,            0.004951,            0.004951
                 155,            0.021194,            0.004482,           0.0043113,             0.97909,             0.97583,             0.98522,             0.86557,            0.023379,            0.002511,           0.0056377,            0.004918,            0.004918,            0.004918
                 156,            0.021766,           0.0046697,           0.0043523,             0.98343,             0.98234,             0.98692,             0.84746,            0.024431,           0.0025882,            0.005839,            0.004885,            0.004885,            0.004885
                 157,            0.021947,           0.0046377,           0.0041458,              0.9798,             0.98218,               0.983,             0.85481,            0.024173,           0.0025875,           0.0058089,            0.004852,            0.004852,            0.004852
                 158,             0.02178,           0.0045057,           0.0042532,             0.97714,             0.98487,             0.98328,             0.85979,            0.022646,           0.0025328,           0.0053654,            0.004819,            0.004819,            0.004819
                 159,            0.021323,           0.0045521,           0.0043773,             0.97681,             0.97992,             0.98903,             0.86511,            0.022801,           0.0024831,           0.0055728,            0.004786,            0.004786,            0.004786
                 160,            0.021209,           0.0045631,           0.0043768,             0.97847,             0.98408,             0.98963,             0.85742,            0.023876,           0.0024875,           0.0058312,            0.004753,            0.004753,            0.004753
